stock_1,stock_2,stock_3,stock_4,stock_5,stock_6,stock_7,stock_8,stock_9,stock_10
11.343461115164986,28.297931153771863,22.535512476087735,9.644216017729926,15.022845649436311,43.057199696039255,6.032979572993748,14.776236812159183,35.062896805093935,14.493198243399874
11.111141182629462,28.15488306640678,23.927696922474087,9.734761048279633,15.077660490791935,42.38363376265468,5.771615320625567,15.10185281071565,34.42114388595676,14.49122871847043
11.297643804524618,27.998254851140423,23.716146436149046,9.710429686767606,15.19856815348977,44.12412352546515,5.672054257903501,14.876013399121884,34.039127697341755,14.535282763487071
11.30472029307097,28.227451801696272,23.993291681075846,9.746823824315335,15.115994018809808,45.29379427211576,5.650397289786774,14.782449382983632,34.8114458941265,14.491421620499768
11.410275187113289,28.076027869816464,23.662876400282272,9.837038173110809,15.035181638090004,49.349614626329824,5.7871964755190115,14.71160287907216,35.39072515807967,14.483016473594711
11.265752363733345,28.28515296132726,23.78646962756822,9.778176657704787,14.734464646059447,51.13786103934829,6.5500016470635805,14.907386016284551,36.20877256494944,14.483984947718266
11.215876133943308,29.229040037550696,24.18169830822706,9.762732398035704,14.929159983770841,50.92436223164003,6.431897979074221,14.930267247945192,36.2962930788831,14.484953486603338
11.453527243205116,28.87883296086066,23.478575814400173,9.840143495131539,15.395691403858146,50.9477453480216,6.507684485324137,15.184481623088885,36.12515367610169,14.485922090254258
11.174799789120124,30.344777940080355,23.44921215054715,9.849875126750382,15.388343091488835,50.53737542486207,6.635029632334053,15.001422627445361,35.68987451502531,14.486890758675358
11.4404997031806,29.910553899994998,22.729980682665225,9.803367859932491,15.384061320825687,51.67428662914039,6.408325104969373,14.95224644838015,35.21279039860239,14.449256417972379
11.321072413652326,30.163005682028533,23.020763692590016,9.700098933959666,15.407575520814415,48.499110399996695,6.161619108223755,14.999625393167513,36.131011248457355,14.443067358958771
11.05030172796491,30.10427579627934,22.729603311060366,9.734424549941746,15.48850726969235,48.434201297489864,6.229584281705791,15.10157974953126,36.11396120289788,14.448012520247937
11.003305916334023,29.88339355552879,23.540761268372815,9.761423983327198,15.263905040524106,47.19904659532252,6.239398636596374,15.106336189459986,36.76813306969245,14.528077024701403
10.819675384363276,29.761439465654163,23.456954426904733,9.700826194208991,15.401371682270916,48.076470687843624,6.613509134613205,14.978116738813503,38.05612783363052,14.602314962241618
10.527064471929242,28.94687752138245,23.046882995645998,9.670621711403259,15.162757058948547,48.84515522265301,6.746236983362151,15.174881580616544,38.493630085859714,14.751489520927889
10.655718978157655,29.714705017094047,22.856949892080653,9.601122513703316,15.340578622008504,47.970374328119085,6.7046007153742355,15.451499375068105,39.17830466371372,14.738154039247076
10.228892781318049,29.831091244026453,22.8144305300049,9.624141969220176,15.175861824842166,47.94277661982059,6.593147417782325,15.44030762526388,38.27459393876562,14.69714519124377
10.140063049978579,29.35678532232615,22.150518144284078,9.489653910221898,15.286035658243504,48.68710233189144,6.2955079168759,15.825203895466158,39.306887767405605,14.708474309232978
10.227315272479546,28.532794523177554,22.41980326736341,9.35470474157701,15.542335029006816,49.69220674813846,6.608438119075541,15.814570269539036,38.53202495347922,14.698390409659492
10.036317333970663,28.483160761073837,23.27432639566962,9.3352775048914,15.654114282744032,49.510861910637374,6.296478693589484,15.719797861182505,39.2850435331609,14.646655250167312
9.698897110485047,28.659740496289125,24.192765169282325,9.351063284750252,15.718444954146976,48.330825591862,6.411348919194547,15.944541805944564,40.53780730602626,14.646242219757891
9.638088261080112,28.675993041607782,24.176812770684087,9.407681543397754,15.771496981245862,51.23111224456868,6.216231925832958,15.840614287307728,41.35457963285691,14.63263329839436
9.543559284920963,28.231130806868272,25.122702442495314,9.475702399963053,15.856377851952576,50.11614604559959,6.612347737553171,15.577852354032697,39.65636801953327,14.63581128928522
9.856414507091818,28.280651839317425,24.877483191034248,9.4647199606667,15.825300297565587,50.19192433852667,6.899990782800331,15.689959649920455,39.89955781192052,14.631938562526335
9.74126078085977,27.944333427342166,24.465074430177022,9.502788641953092,15.842785896439992,50.446760843008676,6.951500852687657,15.376346301602679,39.99640439740738,14.66944548439249
9.652569357279758,28.14135815103924,24.633290873913946,9.437284620770246,15.754541775865246,50.48315782854927,7.578798950952831,15.394464040843836,41.13565267490321,14.683079742896101
9.562035841142437,28.362160811200418,24.62945762208457,9.445498186888887,15.938270366663447,50.46997525426867,8.054263489954096,15.221106351804018,40.52680069723923,14.684147808825296
9.465425519459174,29.12660231137806,24.440958652381116,9.550932675255256,15.844707986593127,50.51774990626599,8.257415459940516,15.246432774276629,40.18307945788211,14.64170671388041
9.702593617126869,29.025878830723897,24.561581838001377,9.567626516047197,15.733447829305652,49.75927424078857,8.088903808975436,15.04362221346405,40.73551631183828,14.719462554879021
9.319503478636173,28.765977764795537,25.065901339884824,9.57484652921078,15.781432281468401,47.595686263669386,7.743561020529252,15.155323697993348,41.15921886923614,14.638465551952349
9.394329315493545,28.62220971296164,25.173034453193363,9.46626434694976,15.941736060510733,48.006032018081704,7.451261602910643,15.663624591732534,42.419328634641836,14.602987568725183
9.526080452836865,28.646889183562966,24.553869800246076,9.522222753912517,15.869167569544212,46.28751091858273,7.712681690797954,15.670154159050579,43.46989822480163,14.574638141760799
9.64562161519822,28.924449396787047,24.254756933404256,9.55420395140437,15.971430038889219,45.50569760416495,7.448087697324431,15.50421388028401,43.08038477231318,14.547344940577666
9.517460371183809,29.963164407557084,24.213754632173995,9.435981640298799,15.7528127178448,45.619609480404065,6.9947350664554016,15.808229905088837,43.784329344667114,14.562420653508575
9.778161368775692,30.04995935816085,24.359821591092736,9.4406611211305,15.990573906594012,46.67380409872322,6.681155444151349,15.942762450942183,44.23822917848365,14.434436748684636
9.888896839126616,29.73697980995477,24.161755849243498,9.357819159646565,16.048418256817023,47.463989826647044,6.844188621354075,15.753399116179315,43.716913041394825,14.413892484692322
9.755847466168198,28.584687605398354,23.661843626581202,9.308369126245319,16.21880251936917,46.3182773424561,6.431947862951414,15.651082980672328,42.48807614445799,14.454356961375407
9.72914976935977,29.067447284162267,24.284348265604454,9.264130760224683,16.184048937399346,44.63156700070524,6.058604114827066,15.746380240971744,42.72183732396345,14.360135210012245
9.70523163087353,29.007474188625423,23.886235990552045,9.291336922828735,15.92220701151923,45.162415261780254,6.169763208894451,15.776960462390697,43.83538011343431,14.548761988496514
9.68840229793223,28.797844955279725,23.704438171486206,9.205734002631676,16.185909474825593,44.40941456105914,5.859668807101387,15.583752420239266,44.489025291245895,14.510624978828792
9.552693229375354,28.630637259330783,23.635656752179525,9.21920289548054,16.307414277365886,43.32328237641417,5.945288789896134,15.919804090510265,44.51367051493184,14.569265884026896
9.265028011916405,28.78180262544779,23.44988535912836,9.26922717612682,16.349355759432036,43.47702242520298,5.608339270368218,15.939850177388603,43.99540418975637,14.494559205055404
9.162899127644868,29.375729387407873,23.582389385893578,9.297602383679655,16.37017698193946,43.77034880306526,5.576337149325364,15.384323620024343,43.091415063417394,14.593308249809015
9.061674400203403,30.190115168795813,23.506327669990995,9.301204347721082,16.580346770826797,42.64073084626109,5.066521739114093,14.840818248009585,43.36045611414469,14.548401132534913
9.446234094989395,30.10169634932097,23.566405637700566,9.264388104227857,16.55979653852294,43.47613852816346,4.757641711899026,14.889821878891395,42.00191186022535,14.476919246260048
9.468419901461315,29.74171120096234,23.358459866132698,9.353537719099998,16.69249121393026,41.80803950925052,4.79447828164942,14.96456807626957,39.963353324942005,14.389534762096602
9.423440127495308,29.07940330985369,23.58665922942332,9.4487577574223,16.672261608353494,41.09551827067507,5.3326947790563475,15.049470459362214,40.20633434231463,14.556755504489464
9.417352354586006,27.61415029588363,24.03989573411669,9.420506171131317,16.775172648614053,42.1625535130047,5.199661263769168,15.330380412442883,40.80844832905174,14.590225711260002
9.54630017021709,27.83474641142117,24.422492573328807,9.299646153574914,16.74757513692541,40.69609903786799,4.618120254889995,15.362327083312701,40.6169322565568,14.290286395632977
9.522685880017402,27.896160663825466,24.529439398766932,9.371106475617344,16.73713441844609,40.843965647022614,4.989869803753241,15.734521752188616,41.36526743729685,14.254767219372857
9.562610576131553,27.969245022245257,23.96892477801187,9.22747258650968,16.56708173912047,40.20211633888678,5.079377512751048,15.434484329506397,42.11351262161746,14.513358474549648
9.466211895702513,28.48300235388646,24.01023694056116,9.470200887716091,16.563517958977954,42.44128114004352,5.185439826314686,15.784383281382937,42.707111258670885,14.569343812036934
9.593349052161601,28.672578289518345,23.97897085088737,9.669594952362827,16.50028701833712,41.93350463049277,5.167086088489094,15.986912724457332,42.60789689983084,14.623773887049488
9.388611884521305,28.91610562991391,24.826273042884647,9.763653034467637,16.40681837959517,41.90549979351282,5.163629405781731,16.0616019204437,42.2932867899899,14.945724165553155
9.7020829988798,28.902911347244363,25.15203410137949,9.715876682545478,16.334922029922748,41.3413120608991,5.404012489006966,15.494464756165986,42.698567509816876,14.954403683063203
9.662382656126082,28.88801512792618,25.234426415675202,9.70562933917134,16.401111022606703,41.19265865862697,5.3485787163647185,15.48552301915542,42.69073745125997,14.639181970476951
9.746214029686076,29.08484479512293,25.056690665806926,9.650525161426868,16.30534948909433,41.332788874172536,5.182069979074487,15.174235768051124,42.69661304164547,14.394829174376072
9.784216706594801,29.755644610076626,25.19223872872495,9.745850603383467,16.453849289974695,42.67036734675673,5.343636987264064,14.896756571016782,42.955962975304644,14.538005843622035
9.625655152579693,29.859658574016933,25.488027685832442,9.629140120043163,16.515121801816143,43.91394465185754,5.038604265993555,15.02650266377869,44.20104293043899,14.559317301453216
9.683253426485477,30.010836204687564,25.869002930318537,9.691851351136734,16.457741464146647,44.19482724630575,5.372557736218793,14.959256730669335,43.28267220206779,14.840964462507891
9.688007622120576,30.106833399021927,26.07119520304499,9.480796386136326,16.404180456754503,43.325301681623145,5.44180056144725,14.945908364158013,45.1955517202807,14.851667156053514
9.729067519688291,30.158058553297717,26.066293179027912,9.345656417228362,16.257464677303496,42.517267771292936,5.457514902976831,14.803512065228961,42.82699062897703,14.901163921351015
9.826143283590268,30.291939837280893,27.090530943989886,9.472810565894111,16.177195421014154,44.34397349803091,5.173435582455161,15.158289948667274,43.181429657344566,14.768855987594709
9.712012979607088,30.488307328346945,26.81680589173942,9.69621276522869,16.05591793153123,45.036123418474475,5.035403790633765,14.698577827212654,42.18340489560491,14.995495174944615
9.79126727025108,30.848230312730347,27.641403355501268,9.403066150837477,16.175601078495326,45.11664157229804,4.692295053254346,14.859104018154802,44.84548593922198,15.06506688013833
9.921678169776266,31.344838230358544,27.290520422904365,9.465841435629603,16.116620481294063,45.31540021011154,4.864937089195152,14.91991513841916,45.39180853144829,15.050374629011358
9.836141206864399,31.083056509499105,26.749217192707945,9.373116224676302,16.07086700294215,44.27341650487957,5.057365753460653,14.676974382441989,45.46096806996478,15.271056063471754
9.988376880780129,31.35205871395979,27.667357807304356,9.319972746511649,15.883683465522532,43.20856118969912,4.627563321927131,14.450642515699965,44.22446954832628,15.307761766024793
9.845577771659581,30.614535833755717,27.46044596441612,9.481303434977336,15.88393209305419,42.318971837369986,4.848802912567443,14.261714780326923,44.31215548048785,15.378168980258318
9.783822420740217,30.67756277873023,27.612016885099386,9.473540042143492,15.815201262625218,43.10455417142584,4.816733673335223,14.48732721205126,41.47146508692139,15.299323255224984
9.757266984604438,30.44332685797806,28.149843340736172,9.540078954321503,15.762118343560875,40.5185774698598,4.676010841057454,14.25594803431346,42.99672657203849,15.285121576503236
9.896707847777888,30.65156281047793,29.076490782308763,9.400591101941044,15.789747011528178,41.796263205074766,4.69757629176283,14.357345255122908,44.29042632062829,15.530315037076443
9.965916235097689,30.600996307418967,28.81447130072736,9.413267827881109,15.77714846373937,39.97846986714586,4.8702496953045955,14.162113761516478,43.394337795959444,15.882284772843608
9.875000372898612,30.65604159519829,28.46020623316072,9.488395783468427,15.794243708534632,39.08718501962218,4.979718022702943,14.137095946605118,44.03292487736965,15.750596827806033
9.909895125670198,30.654493970222788,28.023215392396494,9.466330047203622,15.851270581169189,40.6754776750541,5.236689271971248,14.38725665006874,43.611723725969036,15.79803723230423
9.921540990521578,30.38559685305421,28.478758665420777,9.574444392901636,15.780395448849031,40.274873951215106,5.305571835664325,14.371313595122286,44.020702422449226,15.538564587117344
9.839459064154557,30.499295177097974,28.43219228027794,9.472498422093782,15.760775346246508,39.872633291521915,5.478597023194656,14.439932000202639,45.088911922441106,15.374765503729666
9.752195813240329,30.688935016711266,28.942010640191082,9.58958347264161,15.742197733374214,40.75116982483383,5.440974390158772,14.4386819514868,43.763869154636694,15.226402555141908
9.724396608558342,30.05270563059649,29.708462052155262,9.594268776406972,15.789294712850795,41.26517431031813,5.538597795704835,14.539926020950904,39.95684521203066,15.088743419656202
9.879907843349928,29.709157481142885,30.050425673228634,9.592330662935701,15.907366904632992,41.036441284691904,5.523364974381274,14.332125482690703,38.87702611215573,14.95904960941864
9.712833948902638,30.494833525648275,31.09299544523506,9.388281237732233,16.00749347026457,42.92176950077722,5.479892441436028,14.182660368475805,38.20598528987719,14.923912289794483
9.715917832710256,30.589431122814776,31.493143572985794,9.340175696443909,16.022161025755075,41.96825586122047,5.435007860640387,14.249503552856625,39.50100046546564,15.020826443125872
9.684984983496868,31.144484403596127,30.794334320457764,9.438453163034307,16.000250630873044,43.20008599759507,5.616379721285057,14.05134300254125,38.974254255505734,15.077694277081793
9.697208995520507,30.641884918606923,31.48498355499816,9.49863447880138,15.939252527690796,42.600349366217735,5.671826471490453,14.047673906305334,40.58341207783838,15.172969916027016
9.71206076211622,31.152992430060895,31.376239070829055,9.569481094194394,15.853063214280377,44.24442811112981,5.657952744071647,13.59711871975219,39.070963146120505,14.952124150681911
9.765223591596415,31.15807362260339,31.55549300322303,9.569142030302022,15.839276010653615,44.677652342915145,5.717241621522899,13.418800860026904,38.907341643824196,14.951002109950503
9.702717386170944,31.335480388349765,32.36255634541624,9.595446457280389,15.686723847211127,43.31825204935852,5.595189927264684,13.286693513381687,39.45692851028288,14.883038791441715
9.473928877460793,31.9777260369982,33.014100050536065,9.469451340971657,15.71222567185438,43.822668836273955,5.542172914994751,13.335107629776934,40.84526735233891,14.834069577468721
9.718527936883154,31.834224614566594,33.74776544719301,9.444918387910585,16.028269982435354,44.19712594206257,5.48802509433692,13.658870249268624,39.87754104577682,14.772103220402979
9.848968662263852,32.51325172928365,33.936641177606475,9.378039386773937,16.021616118291956,43.66057485397342,5.704224044540781,13.587948560175708,38.85626554971801,14.516690395028762
9.925925451436413,31.070800366155776,33.29638183594959,9.181338151147,16.124903791262682,43.984395677130415,5.930238439873312,13.775240333487508,38.34999631671901,14.40257318448112
10.108489180209563,30.065246665091387,33.35460693153311,8.958945261921393,16.157614562124284,44.18033655502427,5.881844546881682,13.849010010163472,37.172658795971905,14.284445455815407
10.151721018076595,30.190265451773314,32.70763805786009,8.77056251218506,16.17247393888259,45.61486944051869,5.638494947289534,13.936864507666698,36.75095063683325,14.221950230213466
10.073507506109012,30.403983398402204,33.17809210820325,8.631930187337188,16.08037674497883,46.67896765802557,5.693341889228992,13.863017381223687,37.09776841198408,14.563840542000023
10.315286171630502,31.479628493882494,33.795612530220616,8.616118629394384,16.285736584611794,44.85752048840753,5.790341457979903,13.906961512262953,36.036853813396725,14.382653883493832
10.301740256337116,31.295162914606873,34.308419494206454,8.57662496181657,16.22906679933818,46.38171688566361,5.719964942329977,13.777596654598453,37.469432591609866,14.481238650436733
10.346096600374631,31.496319300515893,34.13122874915282,8.267896061657902,16.659162527656814,45.68529363241084,6.0201109502433505,13.789742455866596,37.69828589152161,14.7932503011502
10.24426100614859,32.33772178511064,33.64693565303335,8.199784279651888,16.613736983146204,45.19016632619248,6.128712507845449,13.784802881768744,36.78391314262246,14.804140063627347
10.658503116199165,32.688145583661175,34.450830572017665,8.206557593230642,17.128941387429897,44.10842899555013,6.282661078440801,13.841763753604834,36.77842590811955,14.4937242559198
10.715700579909402,31.88246881268351,34.788586094176814,8.316319793161053,17.506736214971433,43.459997243628244,6.272078396568591,13.757558392475806,37.06662783686644,14.592902658428194
10.871145373534738,31.706427886221825,36.400130835087324,8.40847089636976,17.85502373855487,45.34235029599709,6.105746252893128,13.575557047002452,38.38724941136432,14.558775701048342
11.10476772118132,31.278970241157968,35.1400662048954,8.288761919261747,17.94422049927613,43.53965161117327,6.104573736342561,13.370413963154212,38.55426725323957,14.704854878649321
11.108915357771751,32.16924588120763,35.45284341522458,8.208850599700742,18.45742581130386,42.65172354334544,6.358285324536644,13.787622828190981,38.57335652696909,15.241895906555671
11.097591316577875,32.48700273225249,35.63400199572272,8.241330539061634,18.45022243346879,43.359959267812464,6.443609848184502,13.822751913638184,39.392885930005036,15.250935382518099
